person,VoteAlongRatio_Film,VoteAlongRatio_FS_IIR,VoteAlongRatio_FS_FSS,VoteAlongRatio_FS_CM,VoteAlongRatio_FS_REB,sex_0,sex_female,sex_male,Year_2012,Year_2014,Year_2016,Year_2018,ethnicity_0,ethnicity_asian,ethnicity_black,ethnicity_hispanic,ethnicity_islander,ethnicity_native,ethnicity_white,party_short_D,party_short_N,party_short_R,MODELING_GROUP,Disney_Donations_Diff,Bloomberg_Donations_Diff,Citadel_Donations_Diff
600,0.0,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
601,0.8,0.8571428571428571,0.8888888888888888,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
601,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
601,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
601,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
602,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
602,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
602,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
602,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
603,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
603,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
603,0.8,0.7142857142857143,0.0,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
603,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
604,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
604,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
604,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
604,0.4,0.5714285714285714,0.0,0.5,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
605,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
605,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
605,0.6,0.7142857142857143,0.8888888888888888,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
605,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
606,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
606,0.8,0.7142857142857143,0.8888888888888888,1.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
606,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
606,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
607,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
607,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
607,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
607,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
608,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
608,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
608,0.0,0.0,0.8888888888888888,0.0,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
608,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
609,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
609,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
609,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
609,0.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
610,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TRAINING,,,
610,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
610,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
610,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TRAINING,,,0.0
611,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
611,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
611,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
611,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
612,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
612,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
612,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
612,0.0,0.25,0.3333333333333333,1.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
613,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
613,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
613,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
613,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
614,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
614,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
614,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
614,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
615,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
615,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
615,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
615,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
616,1.0,0.75,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
616,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
616,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
616,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
617,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
617,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
617,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
617,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
618,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
618,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
618,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
618,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
619,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
619,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
619,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
619,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
620,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
620,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
620,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
620,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
621,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
621,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
621,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
621,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
622,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
622,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
622,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
622,0.0,0.25,0.3333333333333333,0.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
623,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
623,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
623,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
623,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
624,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
624,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,TESTING,,,
624,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
624,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,TESTING,,,0.0
625,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
625,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
625,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
625,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
626,0.5,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
626,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
626,0.8,0.0,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRAINING,,,0.0
626,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TRAINING,,,
627,1.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,TESTING,,,
627,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
627,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
627,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,TESTING,,,0.0
628,0.5,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
628,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
628,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
628,0.0,0.75,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
629,0.5,0.75,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
629,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
629,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
629,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
630,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
630,0.0,0.5,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
630,0.75,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
630,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
631,1.0,0.5,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
631,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
631,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
631,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
632,0.25,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
632,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
632,0.8,0.0,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
632,0.0,0.75,0.6666666666666666,0.0,0.6666666666666666,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
633,1.0,0.75,0.6666666666666666,0.0,0.6666666666666666,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
633,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
633,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
633,0.0,0.0,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
634,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
634,0.6,0.0,0.4444444444444444,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
634,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
634,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
635,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
635,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
635,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
635,0.0,0.0,0.4444444444444444,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
636,0.8,0.0,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
636,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
636,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
636,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
637,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
637,0.0,0.0,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
637,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
637,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
638,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
638,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
638,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
638,0.0,0.5,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
639,0.5,0.5,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
639,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
639,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
639,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
640,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
640,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
640,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
640,0.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
641,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
641,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
641,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
641,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
642,0.0,0.75,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
642,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
642,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
642,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
643,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
643,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
643,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
643,0.5,0.75,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
644,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
644,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
644,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
644,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
645,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
645,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
645,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
645,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
646,1.0,0.75,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
646,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
646,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
646,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
647,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
647,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
647,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
647,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
648,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
648,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
648,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
648,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
649,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
649,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
649,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TESTING,,,0.0
649,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TESTING,,,
650,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,TRAINING,,,
650,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
650,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
650,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,TRAINING,,,0.0
